customerid,pais,estado
8a858ef258d4a48b0158e9fb404a4f72,NG,Lagos
8a858e3654e2a824015500c98d76622f,NG,Kano
8a85893d53f104eb01540f07d008224d,NG,Ogun
8a858e7c587f3319015882b4fa1a157a,NG,Ogun
8a858e045cd5b1d6015ce312a2775743,NG,Lagos
8a858f875cedcb03015cedea256e1bd5,NG,Delta
8a858f0a56ffda56015709b8507a0abb,NG,Kano
8a858f055b15b8d3015b164758eb3a24,NG,Oyo
8a858fc15b68ba6a015b7364beb20e51,NG,Lagos
8a858e3a54e33702015525824932748f,NG,Ogun
8a8588fd53e2e6cf0153ec3302de1278,NG,Lagos
8a858efb54ccb4820154cd9bf5382fba,NG,Lagos
8a858fa4552add9f01553e7f443c4214,SA,Makkah
8a858f185b42f6f1015b4304bd7a0bfa,NG,Lagos
8a858e165cf9d8e3015cfffb0c61459f,NG,Delta
8a858e9059ff9e79015a0246bf7c4f02,NG,Lagos
8a858e645654fdc401565f15ee130fde,NG,Nassarawa
8a8589f853f100fb015410f0ae5738e2,NG,Adamawa
8a85882653bc51f50153c1b4a0127f64,NG,Enugu
8a858f725b49c0c0015b520763bc7ee4,NG,Enugu
8a858eec5aaf010c015ab23a55167a3a,NG,Kogi
8a858eda5c8863ff015c8a0c1f1f528a,NG,Rivers
8a858f735c161bda015c164752961cc9,NG,Lagos
8a858e6b5ccb6ea8015ccf29e82b1b24,NG,Lagos
8a858f2b5998268e01599c8bf5897815,NG,Lagos
8a858e5b5ca767e1015ca810b22e2d3e,NG,Ogun
8a8589595384a853015395639a276821,NG,Benue
8a858f335c8d9723015c9706f48f4116,NG,Ogun
8a8588b75438f49901544510041e0951,NG,Lagos
8a8588fd53f1099e0154046cf0b95f16,NG,Lagos
8a858f4f5511dca201552520822d5721,NG,Ekiti
8a858f5e5cb23c77015cbff5e90f24da,NG,Lagos
8a858e885b68546c015b70bc09dd7ad1,NG,Abuja Federal Capital Territory
8a85892e5425ad2001542d2827756546,NG,Lagos
8a858f375b493337015b4db76b0752cd,NG,Enugu
8a858f5b5a4d538e015a501ba52552ea,NG,Ogun
8a858faa56dffac60156e220912a0f6d,NG,Lagos
8a858e625c8d993a015c9334d1f96fba,NG,Lagos
8a858f295c8d307f015c9d627df260c1,NG,Lagos
8a858f5e5566567d01557540adc15a20,NG,Lagos
8a858fa05c82907b015c82bc5d911e17,NG,Oyo
8a858e9156e137c60156e5e9f9d85b38,NG,Lagos
8a858fab5cd5e1a7015cde28b9f37db3,NG,Bayelsa
8a858fcf5b39c3ba015b3d6d077c4383,NG,Osun
8a858f495a7fafc1015a800d307d4d03,NG,Ondo
8a858e0059416900015959ea8c801312,NG,Ogun
8a858fcb5ca240f7015ca66d5be72ba4,NG,Osun
8a858f625c5a3697015c5e1307347932,NG,Lagos
8a858e5b5bd99460015bdf2c189d392a,NG,Oyo
8a8588d653a43f600153a832f1516034,NG,Lagos
8a858e3d570f30bb0157187594143f8f,NG,Kwara
8a858e445d31e47a015d3213da101e6e,NG,Lagos
8a858fdf5bf85f71015bf90560683095,NG,Enugu
8a858e1d5c5a460c015c5e52353154e3,NG,Lagos
8a858fe45cd62cbf015cdfb7b59f05f4,NG,Rivers
8a858ffa55ca72a50155de6808cd2f3f,NG,Lagos
8a858e885b68546c015b7ea654f32b1d,NG,Nassarawa
8a858f105a4ed440015a5ba5ab1f3ca0,NG,Lagos
8a858ee45b39aa80015b3d8b581e6281,NG,Lagos
8a858fc15b68ba6a015b7fa8a4f61664,NG,Lagos
8a858f61560bc0e501561e222be3280d,NG,Kwara
8a858ec45577f83e01557f8138b426a2,NG,Lagos
8a858f465668e3d601566ad583100ef5,NG,Oyo
8a858ee9587f44aa01588138339b0769,NG,Niger
8a858f2c585375f00158688cf76b3db7,NG,Lagos
8a858ee25b874ecc015b88b064453ef7,NG,Lagos
8a85888c54be35040154c6000efd4066,NG,Plateau
8a858e5e57adcb8e0157b5023bf2676e,NG,Lagos
8a858e655a047d1a015a12bb060936ff,NG,Lagos
8a858fd85b685607015b7d3304aa2ff4,NG,Akwa Ibom
8a858ff8582fcb8601583ef69ee437b2,NG,Lagos
8a858e345bd96da8015bd9def9c624f6,NG,Lagos
8a858f5f55f9698c0156004d35076ede,NG,Kebbi
8a858f755af1caee015af206036c172c,NG,Lagos
8a858959537a097401537f0fb3eb6abe,NG,Lagos
8a858f595ccb6f86015cce7333856062,NG,Lagos
8a858e005c2154c2015c25ecd0760ca2,NG,Benue
8a858eba5b681df4015b7ff8ae967c76,NG,Lagos
8a858f725d65fce6015d6f5cb1342d7c,NG,Lagos
8a858eb75c21a2b9015c2b5a48ba4a1e,NG,Lagos
8a858f375b493337015b494169b00e07,NG,Lagos
8a858e3957d7ca4e0157dd41757b30dd,NG,Lagos
8a858f565b683b56015b68bf1d44335d,NG,Oyo
8a858e875c63d395015c72a2984d79c5,NG,Lagos
8a858e205bcee61c015bcf7dfcf3355b,NG,Lagos
8a858e0c552ae0b8015543cb7d1a5cbd,NG,Lagos
8a85893d53e2e2f30153efcc6da71f5f,NG,Abuja Federal Capital Territory
8a858f61560bc0e501561c4c492609ef,NG,Lagos
8a858fe756939bbb0156b1159291111a,NG,Ogun
8a858f255cb1710a015cbb5a301a4768,NG,Kaduna
8a858e045b495c30015b54075ab043e5,NG,Lagos
8a858e6f5cd5e874015ce084c86e2a87,NG,Lagos
8a858f685b5dadef015b5daef51a007e,NG,Anambra
8a858e16562dbf18015631258ed16411,NG,Ogun
8a858f60560bc43d01561c8fb7ea6af5,NG,Abia
8a858e105bd92644015bda5890b251e6,NG,Abuja Federal Capital Territory
8a858ef45be99ccb015bebccaa063f88,NG,Abuja Federal Capital Territory
8a858fab5b9105dc015b9e2f0f40784b,NG,Enugu
8a85886f54517ee001546a2717571d36,NG,Lagos
8a858f465668e3d6015674d9567a2c56,NG,Bauchi
8a858ef25cd0c652015cd2107ef43653,NG,Lagos
8a858f5659bc0eea0159c14345343398,NG,Abuja Federal Capital Territory
8a8589c253ace09b0153bdb04bbc192f,NG,Delta
8a858e215ca77c7f015cab1db72d2b63,NG,Lagos
8a858ea35d2d2f62015d303436a80590,NG,Abuja Federal Capital Territory
8a858ec6560bc09801561cbec2c77a45,NG,Osun
8aab10f748cf78ff0148d11fac1447a6,NG,Lagos
8a858fe45a760203015a79d74d461d88,NG,Ogun
8a858eba5c884d2a015c9528bd4f239b,NG,Osun
8a858f085cf4e173015cf7d609e2007a,NG,Abuja Federal Capital Territory
8a858e705cb15527015cbfa1139f5368,NG,Lagos
8a858e675c3fe0a1015c52ff728c13e3,NG,Abuja Federal Capital Territory
8a858f555cacacdf015cb0d734197a92,NG,Lagos
8a858f565b683b56015b800206d93f22,NG,Lagos
8a8589595384a85301538ab9e183018a,NG,Ogun
8a858e225a1e98ab015a1f5c431d33b4,NG,Lagos
8a8589b953bc23f70153c60c56b21c00,NG,Lagos
8a858f1a5b66e6d6015b66ebd451051b,NG,Lagos
8a858f5856373f8801564d08bbbf26f4,NG,Plateau
8a8589af547ff51b015485b51dfa66b3,NG,Ogun
8a858fbd5cd6054a015ce61d008912a3,NG,Lagos
8a858fc65c7e0e55015c7e18140c0551,NG,Kaduna
8a858e5357c8273b0157cf6403254f68,NG,Sokoto
8a858fc45c21da6f015c33c76537691b,NG,Adamawa
8a858eed5a476a3c015a47967d2e18f3,NG,Abuja Federal Capital Territory
8a858e9d5bfd7037015c07cdd6f1278d,NG,Lagos
8a858f9a5c885f42015c8d0b01a33781,NG,Oyo
8a858fb45bb59c21015bc44544c91e59,NG,Bayelsa
8a858e725c360240015c3710db1f3e44,NG,Lagos
8a858e79568ec7de0156931b1c6d3ab0,NG,Kwara
8a858f065b1fe50a015b20ca1b6776de,NG,Lagos
8a858f335cea21f8015ceda4e4cd5776,NG,Lagos
8a858e6656322b0f01564b5e36130b95,NG,Ogun
8a858edf594a45ed01597ad745966db1,NG,Abuja Federal Capital Territory
8a858eea5d1d99d3015d21a1ab3c17ff,NG,Lagos
8a858f1e5cef1d91015cef5030131bfd,NG,Lagos
8a858fc55b2fde30015b32b1b8a7763c,NG,Abuja Federal Capital Territory
8a858fa35871618e0158775c47d17113,NG,Edo
8a858ffd5b391849015b392ab12c145c,NG,Ogun
8a858fd05bfd7d3c015c0c8b72ce4682,NG,Bayelsa
8a688b474ed5e088014ed8b6c50c5f51,NG,Lagos
8a858ffa55ca72a50155d49947914143,NG,Ogun
8a85888c54be35040154c75baed346d0,NG,Abuja Federal Capital Territory
8a858eb858b1a6d20158b90ccf8a1298,NG,Osun
8a858ece5c88b58b015c8cc6fb1660ac,NG,Abuja Federal Capital Territory
8a858f065b1fe50a015b20ecfb9c00b0,NG,Edo
8a858ee0564adc5001565b13d2465aea,NG,Lagos
8a8588dc5384a05f0153a3e02aa271a9,NG,Lagos
8a858e255557edfe015573404b8a167f,NG,Lagos
8a858e345bd96da8015be74e2d845157,NG,Lagos
8a858f0d5a859ac0015a868626a85d8c,NG,Benue
8a858ebd5b254c8b015b30e464503bb2,NG,Ogun
8a858eba5591bf2801559684235d225f,NG,Lagos
8a858f2c58dc6e680158df6c91293adc,NG,Lagos
8a858e3e5922ba430159604e0bc87433,NG,Ogun
8a858e535bab293b015bb3adfe690ad4,NG,Imo
8a858fa25bd92c20015be6644ca22cff,NG,Lagos
8a858f975c4582c4015c54619e9b7e2b,NG,Oyo
8a858e795b204ffc015b20a20c631a0f,NG,Lagos
8a858e045cd5b1d6015cdb5446b34af8,NG,Enugu
8a858f445d41ebbe015d4d646b946dec,NG,Ogun
8a858fba570ca86401570e9e31230e2e,NG,Lagos
8a858f515d3c8b43015d3d75e17056ac,NG,Plateau
8a858fc65c7e0e55015c7f8126b8672a,NG,Lagos
8a858e8f5d41c974015d4529ae0f1220,NG,Oyo
8a858f055b15b8d3015b16aac9694e88,NG,Nassarawa
8a858f7e5c213ef4015c25e43b891f67,NG,Rivers
8a858e1c56dfea870156e1cca79f084d,NG,Lagos
8a858f1f5c59cd91015c5e2eca1f1a04,NG,Kwara
8a858ff25c88461c015c885b45fb0b28,NG,Ekiti
8a858e4b5a94ae68015aa2b2bc5941b4,NG,Lagos
8a858eb65c3b3074015c441b25e37f6e,NG,Lagos
8a858e4357be1daf0157bebb3c4c6fa3,NG,Ogun
8a858faf5679a838015679c459720d76,NG,Delta
8a858fd95b58cd70015b58e4ae861097,NG,Lagos
8a858fbd59acee6a0159adcc397f059a,NG,Lagos
8a858faf5679a83801568bbe45ff3d3d,NG,Lagos
8a858ea4582fcdc801583359de3754df,NG,Plateau
8a858f115cea8545015cee54a7486425,NG,Abuja Federal Capital Territory
8a858e395cb1d4d9015cb4935f513aae,NG,Kaduna
8a8589a453bc422d0153d05a844b6792,NG,Osun
8a858fc65cf978f4015cf98b8cc20d68,NG,Oyo
8a858fad5bf85d5e015bf8a88d381dd3,NG,Lagos
8a858e44573d4b37015750d2bd534777,NG,Lagos
8a85893d53f104eb01540e4ca76369ad,NG,Abuja Federal Capital Territory
8a8589045384bd8301538f539eb13617,NG,Sokoto
8a858ee55cb156e6015cc16bd9852bb8,NG,Oyo
8a858f265c2187bd015c298ca7e642cc,NG,Oyo
8a858f60560bc43d01560f01835b4a41,NG,Ogun
8a858e255557edfe01555f78e7df06dd,NG,Edo
8a858efd5ca70688015ca7128fa305bd,NG,Ogun
8a858f2f54e28d530154f1ba3a8f37c9,NG,Ogun
8a858f415686c0ab0156932bc72861e0,NG,Lagos
8a858fec5bd3dede015bd4099d5f1c53,NG,Oyo
8a858e7e5b159af5015b16e181485f15,NG,Ekiti
8a858f735aec46c4015aece4cfa14726,NG,Lagos
8a858e0a5a85cfaa015a85f21a5e0bea,NG,Oyo
8a858e585693982b01569ad52d7b1498,NG,Kwara
8a858e4f5929c3df01595086e6cd773f,NG,Bayelsa
8a858edf5c69a538015c78ef1f506bd2,NG,Ogun
8a858fb45b58ee3b015b5974123a35b9,NG,Plateau
8a858f255cb1710a015cc4e5d1cf69b5,NG,Abuja Federal Capital Territory
8a858e8455f82b560155f960fac10f68,NG,Lagos
8a858ed25bf83782015bfb706c897db3,NG,Lagos
8a858fa95c695f85015c7806a0387faa,NG,Lagos
8a858e0d5aa8e240015aa8fb5bc5165f,NG,Lagos
8a858fe95c88ee44015c8b93b7164cd4,NG,Ogun
8a858e495d1e235c015d2bcddad44cd9,NG,Benue
8a858fb45bb59c21015bbb7beff83c2d,NG,Ondo
8a858ec95afc0922015aff4399e77a12,NG,Lagos
8a858f7e5c69a6e3015c69b6aba2072e,NG,Bayelsa
8a8588fd53c244bc0153c6628bb40fe5,NG,Lagos
8a858f9d5a4ceb8f015a4d4dd6f0284e,NG,Abuja Federal Capital Territory
8a8589f853f100fb01540a6faacb4e74,NG,Gombe
8a858e5e57adcb8e0157ae03888418ff,NG,Niger
8a858f405d13c45f015d1407060e316e,NG,Kwara
8a85891e53ad0e6b0153bde2fece1bef,NG,Lagos
8a858e0f5c45466f015c518a7d2e5bbe,NG,Abuja Federal Capital Territory
8a858e965b5e1b91015b60d410a170e9,NG,Oyo
8a858fd25a1dc72f015a1dcba1230448,NG,Rivers
8a858e4a5cac6f81015cae46ed034497,NG,Lagos
8a858eb45c11f9e4015c155381857c47,NG,Lagos
8a858f6f57d2acb50157dca4f81540e2,NG,Lagos
8a858e79568ec7de01568f358c252096,NG,Borno
8a858f0f5d1df2ad015d219c38c87827,NG,Akwa Ibom
8a858ee75afc09f4015b01127fe924ad,NG,Abuja Federal Capital Territory
8a858f3455a0d8070155a1276c4e1799,NG,Kaduna
8a858e225a28c713015a30db5c48383d,NG,Sokoto
8a858fe55656a93801565ad4976f225f,NG,Delta
8a858e6359a764180159a89577a06015,NG,Oyo
8a85880353acff880153b4d9bf104630,NG,Abuja Federal Capital Territory
8a858f385b866e4f015b86abb1173999,NG,Lagos
8a858f625b43c0a1015b43e9175e3c65,NG,Akwa Ibom
8a858899538ddb8e01539cefcf160450,NG,Ondo
8a8589f853f100fb0153fae1900a7f58,NG,Edo
8a858e235bd971a4015bd984429906d5,NG,Lagos
8a858e6455828e710155842b4ffa280e,NG,Ondo
8a858e3e5b3ee747015b3fd9dd5a1bd5,NG,Ogun
8a858e3559080830015923412dd84294,NG,Niger
8a858e945bfdb9e7015c0cbdf40d05b6,AR,Tierra del Fuego
8a858fd55b8752ba015b895180e74ffe,NG,Edo
8a858fd05bfd7d3c015c0d4d46cc16dc,NG,Lagos
8a858fa25bd92c20015bda335e175efb,NG,Lagos
8a858ff45be92ea2015be968b94e1872,NG,Edo
8a858e1e5a1e6835015a22bbbeca0b24,NG,Kaduna
8a858f985bee01cb015bf16ec19f5383,NG,Rivers
8a858fbc5cc666c8015cc9d453ef2af3,NG,Kano
8a858f9d5668e3f1015674c7847e34a0,NG,Lagos
8a858ed35cd57328015cd582fc530a4a,NG,Ogun
8a858e3f5b5cecb6015b5d16a740279e,NG,Abuja Federal Capital Territory
8a858f8e5b8c34d3015b8e76dac7657b,NG,Rivers
8a858f3c5c16cadb015c1a134d3c0c7a,NG,Edo
8a858f1b5b9136f7015b9f4034a8207d,NG,Ondo
8a858f9c5a4817be015a486238ca1a96,NG,Niger
8a858f375cef1cbc015cef217cd302fe,NG,Lagos
8a858f275c451af5015c50cf80457196,NG,Lagos
8a858fe35b8ba108015b8ba23e8e0143,NG,Lagos
8a858f925bec9b74015beceb8bf13a0a,NG,Lagos
8a858f2656e154de0156f197d9a64b2e,NG,Lagos
8a85881053bc33670153c0ff6d6a38b9,NG,Lagos
8a858f8c5ca0e7fe015ca0e9889a0146,NG,Osun
8a8589ac53a4303e0153a8d2389f2bc2,NG,Lagos
8a858ec358dc5c130158e86849701295,NG,Lagos
8a858e705cb15527015cbfedf6807c3c,NG,Rivers
8a858f415686c0ab0156893370741aa5,NG,Kebbi
8a858e245a5c008c015a5c266238148c,NG,Oyo
8a858f1b5b9136f7015b96ba114d0c71,NG,Rivers
8a858ec959f3d0320159f411f586198d,NG,Lagos
8a858e6b5d1885ce015d1894c8620d20,NG,Abuja Federal Capital Territory
8a858e945bee08de015bf07771ce6245,NG,Lagos
8a858e0d5aa8e240015aa8e8c383070d,NG,Lagos
8a858e495bf8527e015bf8a5de842da2,NG,Lagos
8a858ee0560bc07701561391bb845623,NG,Abuja Federal Capital Territory
8a858e0b5cfa2028015d092b47e27e30,NG,Lagos
8a858e5c56f98bad01570d1d648e2761,NG,Ogun
8a858fcc5ab942ce015ac02f026e2d48,NG,Lagos
8a858e0a5668e69c01567edcd2bc2bf8,NG,Abuja Federal Capital Territory
8a858f335c8d9723015c98e602d911e2,NG,Oyo
8a858fd35b441894015b4420f53b0fcb,NG,Lagos
8a8588f7548fb0a301549ced5ac07c9d,NG,Delta
8a858fe05cac0c84015cac4f5c9a28b2,NG,Ondo
8a858e185b4923b4015b4c4dd82a073b,NG,Lagos
8a858fab5cd5e1a7015cdb58471a5314,NG,Lagos
8a858fc15b68ba6a015b6cdb644f7cea,NG,Oyo
8a858e245c214660015c2fec6a70058e,NG,Lagos
8a858fd05bfd7d3c015c0239684a5349,NG,Lagos
8a858f265cfa1a64015cffd360cf3f7b,NG,Akwa Ibom
8a858929535ff7a2015362423ea12578,NG,Lagos
8a858e69566ae5b801566b5ea4f6269f,NG,Delta
8a858f3159f585d30159f87d1a2877db,NG,Lagos
8a858e655cd0642d015cd13036454516,NG,Lagos
8a858e3d5c3b5122015c3fafb49c3399,NG,Lagos
8a8589a053acc39e0153aff9bbd7238a,NG,Niger
8a858f1955b1c4df0155cd14c5b478ed,NG,Osun
8a858f365b2547f3015b30099a505307,NG,Lagos
8a858fd858e2f19a0158f97e191916b7,NG,Lagos
8a858f965bc8e421015bcc66b05e5967,NG,Kwara
8a8589d7548fb3a801549a62a32e3d5a,NG,Lagos
8a858e045cd5b1d6015cdf06e4dc7e71,NG,Kaduna
8a858e585693982b0156b6329ee229d6,NG,Kogi
8a858f975c4582c4015c4e2ba05c62b5,NG,Abuja Federal Capital Territory
8a858e9b56237632015626314c1a2a42,NG,Lagos
8a858970548359cc0154866750a97482,NG,Lagos
8a858f8e5c5f46fc015c633244a35e89,NG,Lagos
8a8589d754be350e0154bea33f411c02,NG,Oyo
8a858eee58727169015877060b15540c,NG,Abuja Federal Capital Territory
8a858e0156b782a10156b81770b82e07,NG,Ondo
8a858ff35c63d750015c63dbb45e027c,NG,Lagos
8a858970548359cc0154856f47c73b81,NG,Ogun
8a858f3355ae6a610155c583cc8e034d,NG,Osun
8a858eb95591bf0001559220e85e1b16,NG,Benue
8a858e875c63d395015c65308d640c0f,NG,Oyo
8a8588dd54be35520154c92031650de4,NG,Kwara
8a858fc45c21da6f015c3087c36d6234,NG,Ogun
8a858f2e5cd09481015cd3d378cd0b38,NG,Ogun
8a858e9b560bbd63015611d6c90f0f5f,NG,Delta
8a858e0458d4ac3d0158e7fee4351588,NG,Kaduna
8a858e4b5cb1e4d7015cbc7f1e3e7b96,NG,Ogun
8a858f2c59cb2d550159cb54fa96143e,NG,Lagos
8a858eda552adcc201554a43790937ed,NG,Lagos
8a858f0f5bfd79d2015c08207d265627,NG,Delta
8a85892854be331a0154c4bf71841892,NG,Abuja Federal Capital Territory
8a858fd45a4260bc015a4613981d314c,NG,Oyo
8a8589f853efac520153f0ce27f61ee1,NG,Lagos
8a858f345ad253d6015ad260db8c0a81,NG,Lagos
8a858f295c8d307f015c9cee64412197,NG,Kwara
8a858ee1578e399501579186cb2d6283,NG,Lagos
8a8589a75438621601543ab52054150c,NG,Akwa Ibom
8a858e215ca77c7f015cab19f5c92961,NG,Abuja Federal Capital Territory
8a858fbd5cd6054a015ce82aa3914088,NG,Oyo
8a858f4b5ccab528015ccbc91ef76750,NG,Ogun
8a858f7057b918e40157bd8c8a8e6ec1,NG,Ogun
8a858e245b680423015b6b3689d46b4b,NG,Kano
8a858fc45c21da6f015c341888b47c64,NG,Oyo
8a858ee55cb156e6015cb65fb1926ae0,NG,Osun
8a858f255cb1710a015cb4f868d27b0d,NG,Lagos
8a858f4c5bb597f6015bb88edfd35179,NG,Lagos
8a858f205ccfd9d3015cd04514bd39c1,NG,Abuja Federal Capital Territory
8a858ea55ac1546c015ac2b3547711f0,NG,Lagos
8a858e2b5853023201585e93b6372b51,NG,Lagos
8a858f565b683b56015b7357f31e7569,NG,Ogun
8a85884e548fad6501549a9435d71e85,NG,Oyo
8a858f5f5b39bb0c015b3aa87eb81282,NG,Ogun
8a858f585bfd6341015c005942497b6c,NG,Delta
8a858fcb5bab1fda015bae1de6d35266,NG,Oyo
8a858fc25bafabdc015bafed7f6021fa,NG,Ogun
8a858e345bd96da8015be3ddca8f4af8,NG,Lagos
8a858fc15cd06c32015cd4ba6b1d711b,NG,Ogun
8a858f305c8dd672015c97a940a24715,NG,Lagos
8a858f7e5c69a6e3015c6d953819750c,NG,Abuja Federal Capital Territory
8a858e625c8d993a015c9bf9278c32f7,NG,Abuja Federal Capital Territory
8a858ffb5d1832fd015d184b6ad80f09,NG,Lagos
8a858f415686c0ab015691ea91d45900,NG,Rivers
8a858f055c831d5b015c87192bf35ab2,NG,Lagos
8a8588235384a58d01538b5b8d49372c,NG,Rivers
8a858f005b396e23015b3977901b0c51,NG,Akwa Ibom
8a858f155554552501555e01e57a0269,NG,Bayelsa
8a858e0156b782a10156b96d30cb5b73,NG,Abuja Federal Capital Territory
8a858f2b5c7df62c015c7e2dc5641eb2,NG,Oyo
8a858ef255c55fd60155c738de611535,NG,Lagos
8a858e785c8d9167015ca05320ba6830,NG,Rivers
8a858faf5679a83801567f5bc4fc7215,NG,Ogun
8a858f9a564355590156461a0da77401,NG,Ogun
8a858e515bf280aa015bf2ca521e26a3,NG,Lagos
8a858e8d56b784480156c16a09706bd5,NG,Lagos
8a858f365c83961c015c86ca922b5ddc,NG,Lagos
8a858e6458625423015864d7a62e6785,NG,Kano
8a858f085a477386015a488df8db7111,NG,Osun
8a858f935760a61801577033195a28b1,NG,Lagos
8a858f6f5b199197015b199ea5000d84,NG,Bayelsa
8a858f03582604ff01582a09d5a32c12,US,New York
8a858e005c2154c2015c2cf818481eb3,BJ,Littoral
8a858ff554d9de480154ddfe4f3773fb,NG,Kogi
8a858ee55cb156e6015cb63f19146515,NG,Lagos
8a858fe55b013a0b015b0b5996ce4111,NG,Ogun
8a858fc55b2fde30015b30c9256b43fd,NG,Delta
8a858f98560bbe1101560db94d740f06,NG,Lagos
8a858e0b5d1d8104015d1da5234b0e90,NG,Lagos
8a858faf5679a83801568596dba677cd,NG,Lagos
8a858f8b5b630942015b631a8db21732,NG,Abuja Federal Capital Territory
8a8588f853b1b2d40153be4cdb8c6810,NG,Kaduna
8a858f7d5cf9aef9015d0abb2c974494,NG,Abuja Federal Capital Territory
8a858e3654e2a8240154e72ee7022fb0,NG,Bayelsa
8a858f495bcefdb9015bd2ab3dc72788,NG,Lagos
8a858e1d5cd58f9e015ce4d0e49950d5,NG,Lagos
8a858f725ad6f19e015ad72130921e81,NG,Lagos
8a85884e54be33290154c7d802b73042,NG,Lagos
8a858e175872e14e015876e1c25212de,NG,Lagos
8a858f6b570f2de901572f04bf9744c4,NG,Oyo
8a858e3654e2a8240154e9fa08b9171e,NG,Lagos
8a858fff5a36fe68015a3ac5851618ab,NG,Ogun
8a858eef555489050155675e193f77f7,NG,Lagos
8a858fa859a7641e0159a9122c3c61b5,NG,Lagos
8a858f565b683b56015b6e9302a77dd1,NG,Lagos
8a858ee9587f44aa0158819464010aa4,NG,Rivers
8a858f585cf9d48b015cf9ee030e10ad,NG,Abuja Federal Capital Territory
8a858eab5cf9c4c8015d03737a977738,NG,Ogun
8a85882653e2eb990153f0f8a8520c4b,NG,Abia
8a8589b953d0be470153d166c59f388e,NG,Lagos
8a858ff554e290e10154f6ff4a302f7e,NG,Lagos
8a858e345a04f20b015a0ee4dd6b1c38,NG,Oyo
8a858f4156939c3c01569eb58e93629a,NG,Oyo
8a858f7d5cf9aef9015d0a60d4053a31,NG,Oyo
8a858f265c2187bd015c21d5f78413fc,NG,Delta
8a858f645a8ea316015a8eeb23a93384,NG,Ogun
8a858e4b5cb1e4d7015cbf51622434f2,NG,Lagos
8a858f73594ab1ea015964b39b815f52,NG,Lagos
8a858e475c127bce015c15e434622bde,NG,Lagos
8a858e705668e16701566f6b45c03059,NG,Adamawa
8a858ec55b441639015b444e78b7361f,NG,Lagos
8a858f9f5bd99987015be27c21221292,NG,Lagos
8a858f565b683b56015b77d6c4b14751,NG,Ogun
8a8589d8548faed501549fb0909d12b2,NG,Ogun
8a858928548fb121015495dafe41016b,NG,Kaduna
8a858928548fb121015496238670164a,NG,Lagos
8a858f965c6950da015c7b953c93484d,NG,Delta
8a858fa55acd8061015ad0b778b013ea,NG,Lagos
8a858e2e5bb57a37015bc30f34e02cf7,NG,Lagos
8a858eb55b24c7b8015b24d6095c0c46,NG,Ondo
8a858e0a5668e69c01567af9d4890906,NG,Lagos
8a858eb35c5f4a42015c627e39b60d6a,NG,Lagos
8a858e875cfa37f5015d0d0f292e04c9,NG,Lagos
8a85896653f0fed2015400f8b1973c84,NG,Oyo
8a858fa45bd95e9a015bdd6141823e52,NG,Lagos
8a8589b953d0be470153e043e57e2d79,NG,Delta
8a858fa25cfa127c015cfc1e527253b5,NG,Lagos
8a858ec65c123dfb015c150e513455db,NG,Ondo
8a858e6f5668e01701567005bb5972cf,NG,Ondo
8a8588fd53c244bc0153c77b6b9e691b,NG,Abuja Federal Capital Territory
8a858f0a56ffda56015709a71f9c02c7,NG,Lagos
8a858fa154e2912f0155065fcda06f84,NG,Lagos
8a858f975c4582c4015c5379bebc030a,NG,Lagos
8a858f005b396e23015b3995995732bc,NG,Lagos
8a858fba5cd5feee015cd9f99f38135a,NG,Lagos
8a858f345b1a6144015b1a747f610e68,NG,Lagos
8a858e495bf8527e015bf9ec3e176b75,NG,Abuja Federal Capital Territory
8a858e875b910dfe015b9a75f78739f7,NG,Oyo
8a858eb65c3b3074015c3f96cf8c3fad,NG,Lagos
8a858f2e5c699f3a015c7405e386784e,NG,Delta
8a858fbc5cc666c8015cc67a0d541497,NG,Oyo
8a858e9b5bcf8546015bd34d1f801a05,NG,Lagos
8a858ff35acdd593015acddc6c7203de,NG,Zamfara
8a858e785c8d9167015c980c019936fd,NG,Lagos
8a85898a53bc15600153c76825c74b94,NG,Lagos
8a858f085b494826015b4cfa0afe0f9e,NG,Rivers
8a858e0a5668e69c015680dcf84a7f9c,NG,Lagos
8a858eb25b5d2e82015b5d60ec623bec,NG,Kogi
8a858eb456e0b9490156fc567e5737d9,NG,Lagos
8a858e8e5ca1f1a8015ca24da25735e3,NG,Abuja Federal Capital Territory
8a858e235bd971a4015be80845bb2119,NG,Lagos
8a8588f754a058cb0154b3b507dc1abe,NG,Kwara
8a858faa56dffac60156f941bfeb434b,NG,Lagos
8a858ec9590ad35d01594951f86d3fd1,NG,Kwara
8a858fd75bb62bbe015bc8ac68616fb2,NG,Ondo
8a858e625c8d993a015c922feb223e68,NG,Oyo
8a858e475c127bce015c1715ca853ccf,NG,Akwa Ibom
8a858e345bd96da8015be325004232e3,NG,Kano
8a858f535908095c01592c4a9576186c,NG,Oyo
8a858f0f5bfd79d2015c0c2370d436a1,NG,Oyo
8a858fb45bb59c21015bbfe3651f0750,NG,Osun
8a858f975c4582c4015c550ee4925686,NG,Lagos
8a858fa95c695f85015c6beb3279647b,NG,Ondo
8a858f265cfa1a64015d082fd3c93380,NG,Ogun
8a858fc9580b91da0158126363fb3f16,NG,Osun
8a858ea555d9e6020155efaba6540a82,NG,Akwa Ibom
8a858fa057e2a0a50157e7650d8903fb,NG,Lagos
8a858fc15cd06c32015cd1ed477b4cb7,NG,Plateau
8a858f965c6950da015c6ea724353a26,NG,Lagos
8a858e6c5c88d145015c96155c47559b,NG,Nassarawa
