loannumber,longitude_gps,latitude_gps,historial,referido,flag,age,parte_mes_pago,due_per_day,account_type,education,employment
6,4.5602035,7.7981312,0,1,1,32,2,433,0,0,2
10,6.6851048,6.2222471,1,1,1,36,1,816,2,2,2
7,7.4193776,10.4735776,0,1,0,40,2,766,2,3,2
6,3.4696776,6.4548667,0,1,1,42,1,741,2,0,2
4,3.3627356,6.6155848,1,1,1,49,1,958,2,1,2
10,11.2992888,9.8277089,1,1,1,36,3,1283,0,0,2
10,4.8338633,7.0627433,1,1,1,33,3,650,0,0,2
2,6.9918949,4.8726409,1,1,1,31,1,433,2,0,2
3,7.5262473,6.4274373,0,1,1,33,1,433,2,0,2
9,7.0580788,4.841691,1,1,0,41,1,816,2,0,2
5,7.0389223,4.8052131,1,3,1,36,2,816,1,0,2
5,3.3003792,6.5323866,1,1,1,34,2,433,2,0,0
2,6.3571467,4.953465,0,1,1,38,1,433,2,0,2
3,3.3482936,6.5421259,1,1,1,32,1,433,2,0,2
3,3.3056888,6.5923106,1,1,1,42,1,766,2,0,2
2,3.3653819,6.5471774,1,1,1,41,3,433,2,2,2
2,5.800065,5.5569582,1,1,1,38,1,433,2,0,0
2,3.2876945,6.5919267,1,1,1,36,1,433,2,0,2
2,7.4498179,9.0579825,0,1,0,43,2,433,2,0,0
5,3.3882952,6.596244,0,1,0,31,3,766,2,0,2
7,7.6496759,9.0067811,0,1,1,38,3,433,2,0,0
7,3.5504369,6.4290849,1,1,1,36,3,1483,2,0,2
2,3.3660777,6.5305167,1,1,1,33,2,766,2,0,2
7,3.251942,6.5490564,1,1,0,44,3,650,2,0,0
2,2.8918544,6.4234107,0,1,0,42,3,433,2,0,0
7,3.3776916,6.5511237,0,1,1,38,2,816,0,2,2
2,6.9949171,4.8842043,1,1,1,35,2,433,2,0,2
10,3.2509769,6.4511885,1,1,1,30,3,800,0,2,1
6,3.1915145,6.4921782,1,1,1,30,3,433,2,0,2
9,5.8342299,5.5502412,1,1,0,31,3,800,2,0,2
9,3.4103998,6.4456104,1,1,1,34,1,1150,2,0,2
12,3.8079132,7.4001318,1,1,1,32,2,666,2,0,2
5,3.4753546,6.6176325,1,3,0,39,1,816,2,0,0
6,3.3514638,6.507018,1,1,1,32,3,816,0,0,2
3,3.4586515,6.4432156,0,1,1,30,1,433,2,0,2
8,8.536913,7.7239588,1,1,1,38,3,1150,2,0,2
12,3.2889792,6.6895338,1,1,1,28,3,825,0,0,1
4,4.8613009,7.2006325,1,1,1,48,2,816,2,0,0
5,3.1758383,6.6813469,1,1,1,41,1,816,2,0,0
2,3.251463,6.6317774,1,1,1,53,3,433,2,0,2
8,3.381785,7.120685,0,1,0,42,2,800,0,0,2
5,7.3585044,8.9956532,1,3,1,52,3,816,2,0,0
3,7.413633,10.4688264,0,0,1,48,3,433,2,0,2
3,8.7654994,9.9226476,0,1,0,42,3,433,2,0,2
2,4.5548806,8.5512326,1,1,1,36,1,766,2,0,2
4,7.5617945,8.9763774,1,3,1,30,1,816,2,0,2
3,3.3534826,6.6510071,1,1,1,36,1,766,2,0,0
2,7.9406683,5.0117017,1,1,1,33,3,766,2,0,1
9,7.9074528,8.8554952,1,1,1,33,3,1150,0,2,2
2,6.9804583,4.8522233,1,3,1,49,2,433,2,0,0
4,3.5071366,6.4368689,0,1,1,42,2,766,2,0,2
3,6.6898721,6.2415877,0,1,1,37,2,433,2,0,2
2,3.9510228,7.4046372,1,1,1,45,1,766,2,0,0
2,7.3592521,8.9924654,1,1,0,42,2,766,0,0,2
2,3.5241083,6.6827217,1,1,0,47,2,433,2,0,2
2,3.2814697,6.5958022,0,0,0,41,1,433,2,0,2
2,3.2846961,6.6614073,0,1,0,41,3,433,2,0,2
2,3.4788637,6.4416228,0,1,0,28,1,766,2,0,2
2,6.9800003,4.8623596,1,1,0,43,1,433,2,0,2
11,8.5540637,12.0177677,1,1,0,30,3,800,0,2,2
12,3.3607367,6.6755083,1,1,1,39,1,1466,0,2,2
22,5.629202,6.2703713,0,1,1,37,2,1750,0,2,2
7,3.3651865,6.5506085,0,1,0,38,2,433,0,0,2
2,3.3844791,6.5780463,1,1,1,30,2,433,0,2,2
5,3.8556429,7.3372191,0,1,1,33,2,816,2,0,2
7,3.3349416,7.1170107,0,1,1,43,1,716,2,0,2
2,3.871098,7.3473618,1,3,1,51,1,433,2,0,2
5,3.3560565,7.1874492,1,1,1,60,1,1150,0,0,2
10,3.5150748,6.4287105,0,1,1,50,2,816,0,1,2
2,4.5545448,8.5524512,1,3,1,31,1,766,2,0,2
2,7.4683637,9.0590862,1,1,1,36,1,766,2,0,2
3,3.4107142,6.4301746,1,1,1,40,1,433,2,0,2
3,5.7529013,8.7182104,1,3,1,34,1,433,2,0,2
9,3.3288576,6.5519213,1,1,1,44,1,1150,0,2,2
4,9.8062114,10.3173965,1,1,1,42,2,816,2,0,2
3,3.4787141,6.4397212,1,1,1,32,1,766,2,0,2
2,5.7971047,5.4964304,0,1,1,33,3,433,0,0,0
2,3.3078002,6.6798913,1,1,1,47,2,433,2,0,0
3,3.3711733,6.4473775,1,1,1,36,3,433,2,0,2
2,3.8798388,7.3867693,1,1,1,34,2,433,2,0,0
2,3.3064117,6.6683917,1,1,1,28,3,433,2,0,2
6,6.5226089,9.643943,1,1,1,37,3,1150,2,0,2
7,3.3901783,6.62935,0,1,1,27,1,433,2,0,2
2,3.3636987,6.5766607,1,3,1,38,1,766,2,0,2
10,3.4455849,6.4534188,1,1,1,39,3,958,2,0,2
10,7.5336459,9.0468853,1,1,1,39,1,800,2,0,2
6,3.3487614,6.633217,1,1,1,35,1,816,2,0,0
2,3.8545554,7.3741253,1,1,0,37,1,433,2,2,2
10,7.9308911,5.0200622,0,1,0,36,1,1150,2,2,2
3,3.3976564,7.177822,1,1,0,33,1,433,2,0,2
6,8.113206,6.3245244,1,1,0,33,2,1150,0,0,1
4,-98.4953943,29.4255413,0,0,0,40,1,766,2,0,2
2,7.5650486,8.9167266,1,1,0,46,1,433,2,0,2
4,3.5227013,6.6663538,0,1,0,32,3,766,2,0,2
2,5.7616084,7.4446011,1,1,0,44,2,766,2,0,0
3,7.0765683,4.7325129,1,1,0,34,3,433,2,2,1
5,6.7654346,6.1125823,1,1,1,30,1,741,0,0,2
2,7.129383,8.9181002,1,1,0,41,1,766,2,2,2
10,7.4582508,10.5155953,1,1,1,28,2,733,2,0,2
10,3.9906063,7.4251199,0,1,1,29,1,733,2,1,2
5,7.0369062,4.8261434,1,1,1,35,1,612,2,2,2
11,3.4780827,6.6471457,0,1,1,35,2,1150,0,0,2
4,7.0681633,4.8274278,1,3,1,33,2,650,2,0,1
2,3.3768003,6.4898933,1,3,0,31,3,433,2,0,0
2,7.4319846,10.5241379,1,3,1,46,1,766,2,0,2
3,3.3472352,6.4568867,1,3,1,29,1,816,2,0,2
3,3.358208,6.617407,1,1,1,48,1,766,0,0,2
3,3.3484586,6.5120299,0,1,1,33,3,433,2,0,0
2,3.4250419,6.4304949,1,1,1,28,1,433,2,0,2
3,3.3729167,6.5354983,1,3,1,42,1,433,2,0,0
4,7.5348317,8.9292667,1,1,1,29,1,816,2,0,0
6,-3.5600504,54.5930709,0,1,0,33,2,766,2,0,2
12,3.3435,6.6925533,1,1,1,54,3,1466,2,0,2
3,3.5662441,6.4677104,1,1,1,46,3,433,2,0,2
2,3.4581081,6.4303774,1,1,1,29,3,766,2,0,1
2,3.4272868,6.464175,1,1,1,34,3,433,2,0,2
8,5.5920589,6.2766138,1,1,0,31,3,816,0,0,1
2,3.3274019,6.4503657,1,3,1,41,1,433,2,0,0
4,3.2989295,6.6561527,1,1,1,33,3,1483,2,0,2
3,4.5123355,8.4533715,1,3,1,30,3,733,2,0,2
2,3.3420954,6.4322547,1,3,1,39,1,433,2,0,2
5,3.9008032,7.4172881,0,1,1,38,3,1483,0,0,2
2,7.2337679,8.8811669,0,1,1,39,1,433,2,0,2
14,8.9488574,9.8842791,1,1,1,44,3,700,0,2,2
2,3.3628497,6.6424853,0,1,1,30,1,766,2,0,2
10,4.5256511,8.4689955,1,1,1,37,1,1466,0,2,2
2,3.2929328,6.4972875,1,3,1,51,3,433,1,0,2
2,5.203305,7.2477267,1,1,1,37,3,433,2,0,2
2,5.6153833,6.3106117,1,1,1,39,1,766,2,0,2
2,3.5061889,6.432887,1,3,1,37,3,766,2,0,2
7,4.710238,8.1560615,1,1,1,53,1,1150,0,0,2
4,3.36992,6.5328119,0,1,0,33,3,766,2,0,0
2,3.3288,6.508595,1,1,1,38,3,766,2,0,2
4,7.5604399,8.9250223,0,1,1,34,1,433,2,0,2
9,3.9382775,7.4232966,0,1,1,29,1,766,2,0,1
3,3.4317767,6.7954817,0,1,1,40,2,433,2,0,2
2,7.4740613,8.9699141,1,1,1,39,2,766,1,0,2
3,7.5814258,8.9826828,1,1,1,39,1,433,2,0,2
7,3.3716345,6.6164624,1,1,1,35,1,650,2,0,2
11,7.4417198,9.0635319,1,1,1,40,1,1466,0,0,2
2,7.4124795,9.2888735,1,1,1,31,1,766,2,0,0
9,6.0077345,5.4843285,1,1,0,30,2,1483,2,0,0
9,7.5918435,8.8903127,1,1,1,32,3,1150,2,0,2
2,7.3660052,9.1344039,1,1,1,46,1,433,2,0,2
7,5.6354443,6.2990753,1,1,1,28,1,766,0,0,2
10,3.3497543,6.508765,1,1,1,48,3,650,0,3,2
9,3.8754742,7.3261644,1,1,1,28,2,650,2,0,1
4,6.9968883,4.8418633,0,1,1,40,3,816,0,0,2
7,3.3243648,6.4938396,0,1,1,42,3,816,2,0,2
6,7.3678434,9.0089998,1,1,1,34,3,1150,2,0,2
9,8.5619725,12.0155955,1,1,0,42,2,650,2,2,2
14,3.3632966,6.5346385,1,1,1,45,3,1466,0,2,2
15,3.3371601,6.6341039,0,1,1,41,3,1150,0,0,2
5,3.8785952,7.3880557,1,1,1,32,3,816,2,0,2
3,3.3372953,6.6499933,1,3,1,38,3,433,2,0,0
2,3.2457042,6.6465445,1,1,0,32,3,433,2,0,2
13,3.0753597,6.507543,0,1,1,34,3,1150,2,0,2
2,3.9813056,6.620715,1,3,1,39,1,433,2,0,2
5,4.5100005,9.8838537,1,3,1,43,2,816,2,0,0
2,3.4286341,6.4271847,1,1,1,47,3,433,2,0,2
2,4.5347186,7.7643589,1,3,1,37,3,766,2,0,2
5,5.1458437,5.6575757,1,1,1,42,2,816,2,0,2
3,3.3639265,6.5969222,1,1,1,35,1,433,2,0,0
5,6.9324867,6.0378505,1,1,0,43,2,433,2,0,2
4,7.0025486,4.8054935,1,1,1,36,1,612,2,0,2
5,5.8247251,5.5905122,1,1,1,44,1,816,2,0,0
4,7.4473983,8.9973983,1,1,1,38,1,816,2,0,2
3,3.4926489,6.6241897,1,1,1,38,2,433,2,0,2
6,4.5603543,7.4837879,0,1,1,32,1,433,2,0,2
2,5.226981,7.4711703,0,1,1,31,3,433,2,0,1
4,3.3815688,6.5311877,1,3,1,37,3,816,2,0,1
5,3.8647349,6.697984,1,1,1,33,3,1483,2,0,2
2,3.5284938,6.4560337,1,1,1,34,2,766,2,0,0
2,3.227413,6.6985546,1,1,0,38,3,433,2,0,0
4,3.3536362,7.1324697,0,1,1,53,3,433,2,0,2
2,3.3738595,6.5085536,0,0,1,34,2,433,2,0,2
4,3.32143,6.5119583,1,1,1,37,1,816,2,0,2
2,3.3401411,6.59378,1,3,1,33,1,433,2,0,0
2,3.2860259,6.6524991,1,1,0,42,1,433,2,0,0
4,3.5118753,6.676594,0,1,0,48,2,433,2,0,2
3,4.5822726,7.7407505,0,0,0,31,3,433,2,0,2
2,3.374589,7.1541192,0,1,0,31,3,766,2,0,0
2,3.3930792,6.5436434,0,1,0,46,2,766,2,0,2
3,3.2827275,6.648139,1,1,0,35,1,433,2,0,2
3,3.2896462,6.6294177,0,1,0,29,3,816,0,0,2
13,3.9102958,7.4395924,1,1,1,38,2,1466,0,2,2
14,3.3708865,6.5414733,1,1,1,31,3,800,2,0,2
8,3.5631297,6.4593643,1,1,1,33,1,1466,0,2,2
8,4.513617,7.5189141,1,1,1,28,1,800,0,1,2
3,3.3784965,6.5031006,1,1,1,47,3,816,0,0,2
3,3.322697,6.6277907,1,1,1,45,1,766,2,0,2
3,4.5558341,7.7962433,0,1,1,31,2,433,2,0,2
8,7.463155,9.053175,1,1,1,39,2,1150,2,0,0
4,3.3346417,6.4416745,1,1,1,38,1,1483,2,0,2
5,3.3141841,6.5070014,0,1,0,30,2,766,2,0,2
9,3.9591321,6.832495,1,1,1,30,3,766,0,1,2
2,6.2344421,7.5522745,1,1,1,32,2,766,2,0,2
8,3.3826333,6.581792,0,1,1,41,3,816,2,2,2
2,7.4930864,8.9722934,1,1,1,49,1,766,2,0,0
2,3.2737031,6.6045032,1,1,0,52,1,433,2,0,2
8,3.2798974,6.6404866,1,1,1,47,2,1150,2,0,0
2,6.5118088,9.652549,1,1,1,41,2,766,2,0,2
8,3.3359009,7.1274982,1,1,1,44,2,1150,2,0,0
2,4.52556,8.4774533,1,1,1,50,1,433,1,0,2
9,4.5720523,7.7427664,1,1,1,28,1,1466,0,2,1
5,2.9958399,6.8909481,0,1,1,39,3,433,0,0,2
3,3.5232499,6.6304903,1,1,1,41,3,433,2,0,0
2,3.4555179,6.4345256,1,1,1,43,3,433,2,0,2
3,3.37701,6.5017109,1,1,1,30,1,433,2,0,2
5,8.8729804,9.8835268,1,1,1,40,2,433,0,0,2
8,3.34894,6.5333917,1,1,1,29,2,766,2,0,0
2,5.200005,7.2526633,1,1,0,30,3,433,2,0,0
4,7.914859,8.8458232,0,1,1,28,3,766,2,0,2
8,3.4294278,6.4551169,0,1,1,27,1,433,2,0,2
5,7.0832931,5.744543,1,1,1,30,2,650,2,0,0
2,4.6281488,8.472017,0,1,0,35,3,766,2,0,2
6,3.3372708,6.63503,0,1,0,29,3,433,2,0,2
2,3.4845443,6.5548277,1,1,0,42,3,433,2,0,0
4,3.9429355,7.3994886,0,1,0,28,3,766,2,0,1
5,3.8261355,7.3632383,0,1,0,37,3,433,2,0,2
3,3.3556253,6.6374962,0,0,0,28,2,433,2,2,2
2,7.007679,4.8045695,0,1,0,31,3,433,2,0,1
3,3.3027339,6.6511226,1,1,0,29,2,650,2,2,1
5,3.3081619,6.6490094,1,3,1,33,1,1150,2,2,2
11,3.297195,6.6650561,1,1,1,27,2,638,0,2,2
14,3.3957083,6.5831683,0,1,0,35,1,1466,2,0,2
4,7.3737878,10.4746726,0,1,1,41,1,816,2,2,2
7,3.4132916,6.4284883,0,1,1,41,3,816,0,2,2
7,7.4852216,9.1063045,1,1,1,34,1,816,2,3,2
7,3.581111,6.4898884,1,1,1,33,2,816,2,0,2
5,3.3744114,6.6357817,1,1,1,29,1,816,2,0,2
3,3.3582074,6.5457855,0,1,1,28,2,433,2,0,2
6,3.3616175,6.5331441,0,1,1,34,3,433,2,0,2
3,7.3951637,9.0683584,1,1,1,42,3,433,2,0,2
3,5.6301086,6.3376363,1,1,1,38,1,433,2,0,0
2,7.3582507,8.9998157,1,1,0,39,3,433,2,0,2
3,3.4146652,6.7093124,1,3,1,45,1,433,2,0,2
2,3.5837272,6.5892969,1,1,1,42,3,733,2,1,2
7,3.3555608,6.4896021,0,1,1,34,2,433,2,2,1
7,3.2859833,7.1278633,1,1,1,33,1,766,2,0,1
12,3.3803085,6.5242055,1,1,1,32,3,1150,0,3,1
2,7.6471033,9.0231533,1,1,0,30,3,433,2,0,2
2,7.4123168,6.8608374,1,1,1,36,3,433,2,0,2
2,3.5432242,6.4455196,1,1,1,34,2,433,2,0,2
2,4.7253357,7.6454715,0,0,1,29,1,433,2,0,2
6,3.3360495,6.5884353,1,1,1,27,2,1150,2,0,1
5,5.7074437,5.8849499,1,1,1,34,1,408,0,2,2
3,3.2990824,7.1022301,1,1,1,37,2,433,2,0,2
2,3.373377,6.6085236,1,1,1,38,3,766,2,0,2
2,7.4215817,9.0371033,0,1,1,37,1,433,2,0,2
3,6.9838364,4.8311956,1,3,0,33,1,433,2,0,2
2,3.6019685,6.6644824,1,1,1,41,1,433,0,0,2
4,3.9765229,7.4121664,0,1,1,54,3,433,2,0,0
15,3.7899833,6.4721045,1,1,1,33,2,1100,0,0,2
3,7.0271623,4.8133755,0,1,1,39,2,433,2,0,2
4,3.3933228,6.6256812,1,1,1,35,2,816,2,0,2
3,3.3078912,6.6719915,1,1,1,40,1,766,2,0,2
2,3.361269,6.6168343,1,1,1,41,3,433,2,0,2
5,5.1843213,7.2520945,1,1,1,58,2,408,2,0,2
2,7.4518268,10.4560748,1,3,1,41,2,433,2,0,2
2,4.5533716,8.4818785,0,1,1,32,2,433,2,0,1
12,7.4660655,10.5545265,1,1,1,35,3,1466,0,0,2
3,7.4829383,9.0681703,1,1,1,39,3,433,2,0,2
3,3.3673347,6.71411,1,3,0,39,3,433,2,0,2
8,6.9949171,4.8043787,1,1,1,30,3,816,2,0,2
2,3.2899607,6.5710894,0,1,1,41,1,766,2,0,0
5,3.3359223,6.6146493,1,1,1,40,1,816,2,0,2
10,3.2770675,6.4437076,1,1,1,45,3,650,0,2,2
2,3.4480991,7.1928939,1,1,1,40,3,433,2,0,0
5,3.5876067,6.6012417,1,1,1,32,3,816,2,0,0
12,7.7075583,11.0762045,1,1,1,35,1,800,0,2,2
8,4.5852269,8.4624565,0,1,1,40,2,1150,2,0,2
5,3.418513,6.4252771,1,1,1,44,3,766,2,0,2
10,3.3888166,6.5065093,1,1,1,34,3,650,0,3,2
3,3.2619772,6.5626102,0,0,1,35,3,766,2,0,2
5,3.2340097,6.545471,1,3,1,45,1,816,2,0,0
2,3.1413505,6.4929002,1,1,1,38,3,433,2,0,2
2,7.5719133,9.03728,1,1,1,33,3,433,2,0,2
2,3.5693372,6.4557371,1,1,1,33,2,433,2,0,2
2,3.4924266,6.6523416,1,1,1,34,3,433,2,0,2
2,3.3620081,6.5875133,1,1,1,40,1,766,2,0,2
6,7.0394242,4.8440229,1,1,1,35,3,816,2,0,0
6,3.094886,6.4998413,0,1,1,38,3,816,0,0,2
2,3.494862,6.6062156,1,1,0,38,3,433,2,0,2
13,5.2177815,7.6358865,1,1,1,32,2,1150,2,1,2
2,3.8294268,7.384173,1,1,1,30,1,766,2,0,2
8,3.3569897,6.5877336,1,1,0,45,2,1150,2,0,0
2,3.5084002,6.7139955,0,1,1,50,3,433,2,0,0
2,7.0120454,4.7569435,1,1,1,33,2,433,2,0,2
12,3.892071,7.3621397,0,1,1,40,1,1466,0,0,2
5,3.3421974,6.5954012,1,1,1,32,1,766,2,2,2
2,5.7207912,5.5235132,1,1,1,43,3,433,2,0,2
2,3.441096,6.4525448,1,1,1,37,1,433,2,0,2
5,-95.6936983,29.862125,1,1,1,42,3,433,2,0,2
4,3.3900772,6.5947467,1,1,1,44,2,816,2,0,2
3,7.3656675,8.9772529,1,1,1,38,1,433,2,0,2
4,8.170395,9.51107,0,1,1,36,1,816,2,0,2
6,3.9018533,7.4210612,1,1,1,35,3,816,2,0,2
9,3.2771452,6.4758838,1,1,1,34,3,1150,0,0,1
6,3.3402395,6.5953831,0,1,0,31,3,1150,2,0,2
14,3.3422783,6.5770733,1,1,0,45,1,1466,0,0,2
2,3.3262112,6.6348355,1,1,0,40,2,433,2,0,2
2,4.5597517,8.5142394,1,1,0,36,1,433,2,0,2
4,7.4325582,9.0671379,1,3,0,43,2,1150,2,0,0
3,3.3324381,6.6344689,1,1,0,35,2,766,2,0,0
4,3.2353934,6.5901441,0,1,0,50,1,433,2,0,2
2,4.6184512,8.487176,0,1,0,30,3,766,2,2,2
14,3.3535635,6.5557838,1,1,1,52,3,1466,2,0,2
11,3.3350952,7.1172055,0,1,0,39,2,800,0,2,2
9,3.3746529,6.5326003,1,1,1,31,2,1283,0,2,2
11,7.0463604,5.4999437,1,1,1,38,1,1466,0,0,2
11,4.5178112,7.7448213,1,1,1,38,1,638,0,0,2
9,7.3880845,9.1210136,1,1,1,33,3,800,0,0,2
4,3.2641776,6.6099142,1,1,1,35,1,741,2,0,2
3,7.0029769,4.8284243,1,3,1,56,3,433,2,0,2
2,3.5391317,6.6969433,1,1,1,31,3,766,2,0,2
2,5.6056821,6.3072516,1,1,1,49,1,433,2,0,0
6,3.3359283,6.6682167,1,1,0,36,1,816,2,0,2
9,5.1426208,7.3046694,1,1,1,29,2,800,2,0,1
14,5.2356403,11.421226,1,1,1,44,2,1750,2,0,2
2,3.3552557,6.5037276,1,3,1,33,2,766,2,0,2
8,7.40521,10.4413537,0,1,1,39,3,650,2,2,2
2,2.9569726,6.4489888,1,1,1,50,3,766,2,0,0
2,7.4494827,9.0004485,1,1,1,44,1,766,1,0,2
2,3.4255628,6.7629986,1,1,1,42,1,433,2,0,2
3,3.3888166,6.7218437,0,1,1,39,1,433,2,0,2
2,3.3322974,6.6421555,0,0,0,45,2,433,2,0,2
3,7.3070878,9.1465503,1,3,1,40,1,766,2,0,0
4,3.743845,6.4747403,1,1,1,36,1,816,2,0,2
2,3.4640849,6.4451699,1,3,1,30,2,766,2,0,2
7,3.3018467,6.681925,1,1,1,37,3,1466,0,0,2
12,3.3295494,6.6053181,0,1,1,32,3,800,0,2,1
2,3.388147,6.4541655,1,1,1,34,2,766,2,0,2
8,3.9316231,7.4201912,1,1,1,41,1,766,2,0,0
8,3.3547229,6.6483286,1,1,1,38,1,1150,2,0,0
4,7.036194,6.122153,1,1,1,50,3,816,2,0,0
7,3.9450385,7.4038823,1,1,1,35,2,1150,2,0,0
2,3.2855277,6.6631324,1,1,1,43,1,766,2,0,2
2,3.3227577,6.6451342,1,3,1,35,2,766,2,0,2
12,6.7305001,7.791388,1,1,1,31,1,1466,2,0,2
2,7.2243323,8.8847742,1,1,1,32,1,433,2,0,0
2,6.996932,4.8410375,0,0,0,40,1,433,2,0,2
2,8.3355696,5.0262751,1,1,0,27,2,433,2,0,0
3,3.33486,6.5034967,0,1,0,49,3,433,2,0,0
3,6.2297966,5.5370818,0,1,0,35,3,433,2,0,0
5,4.1566735,7.3597592,1,1,0,26,2,816,2,2,2
2,3.4335873,6.8391665,1,3,0,41,3,766,2,0,2
2,3.8335668,7.4309543,1,1,0,43,1,766,2,0,2
3,3.2130683,6.6053783,1,1,1,43,1,433,2,1,2
13,6.9678936,4.8608533,0,1,1,48,2,1466,2,0,2
6,8.8828812,9.9139082,0,1,0,45,1,433,1,2,2
10,5.8329,5.569845,1,1,1,28,3,800,0,1,2
9,3.4555441,6.4494246,1,1,1,38,1,1150,0,0,2
10,3.8762391,7.3291277,0,1,0,36,1,650,0,2,2
7,3.3567907,6.6217712,1,1,1,40,2,1150,0,0,2
4,3.2953077,6.7081212,1,1,1,47,2,816,2,0,2
2,3.5224291,6.4247056,1,1,1,28,2,766,2,0,0
3,7.387535,5.12615,1,1,1,37,1,766,2,0,0
3,7.3692661,5.1512848,1,1,1,34,2,433,2,0,2
7,3.2444416,6.5445045,1,1,1,34,3,1483,2,0,2
4,3.1737517,6.4746751,1,1,1,36,3,816,2,0,2
11,3.3040135,6.5025684,1,1,1,27,3,766,2,0,2
9,3.3888166,6.4512933,1,1,1,39,3,1150,0,0,2
2,3.503346,6.6316306,1,3,1,42,1,433,2,0,2
14,8.3271529,4.9602983,1,1,1,33,2,1466,0,0,2
2,11.9474106,9.5464341,1,1,1,40,1,433,2,0,2
2,7.9369629,5.8830913,1,1,1,33,3,433,2,0,2
2,3.3581026,6.5258861,1,1,1,32,1,766,2,0,2
3,3.3712608,6.5385394,1,3,1,40,2,433,2,0,0
5,3.3164923,6.6063629,1,1,1,42,2,816,2,0,0
3,7.4769949,9.0528535,1,1,1,40,2,800,2,0,0
2,3.3782694,6.5528558,1,1,1,43,2,766,2,0,2
2,3.5842222,6.494146,1,3,1,31,1,433,2,0,2
10,3.3895509,7.1418952,1,1,1,34,1,1466,2,0,2
4,-3.9771507,5.29944,1,1,1,35,1,816,2,0,2
8,5.7584382,5.5291664,1,1,1,57,1,816,2,0,2
2,7.2748836,8.9982979,1,1,0,39,3,433,2,0,2
8,3.2789685,6.5507949,1,1,1,36,3,1150,2,0,2
4,5.7460998,5.5631737,0,1,1,35,2,433,2,0,0
2,3.53783,6.5670819,1,1,1,40,3,433,2,0,2
14,7.1869398,9.1922974,1,1,1,27,2,1466,2,0,2
3,4.5822726,7.7397348,0,1,0,41,2,433,2,0,2
2,7.4687583,9.0697017,1,1,1,46,2,433,2,0,2
3,3.267395,6.529405,1,1,1,31,3,766,2,0,1
3,3.3617217,6.5756123,1,1,1,30,1,433,2,0,2
5,3.3960655,6.556063,0,1,1,33,1,1483,2,0,2
3,3.3598319,7.1632851,1,1,1,34,3,433,2,0,2
2,3.2267848,6.4520064,1,3,1,38,3,433,2,0,2
2,6.1733297,6.7352955,1,3,1,46,2,433,2,0,0
2,3.3073366,6.6626671,1,3,1,47,3,433,2,0,2
4,3.3941744,6.5540776,0,1,0,30,1,433,2,0,0
4,3.3431419,6.610393,1,1,0,33,2,433,2,0,2
2,3.5118753,6.445811,1,1,1,38,3,433,0,0,0
2,4.6066399,8.4660953,1,3,1,39,3,766,2,0,2
10,3.1740436,6.6848807,1,1,1,34,2,800,2,0,2
6,3.3314938,6.4982363,1,1,1,39,2,766,2,0,2
4,3.3380757,7.1217535,1,3,1,43,3,816,2,0,2
4,6.1873673,5.217809,1,1,1,39,3,816,2,0,2
3,3.4313452,6.4325479,1,1,1,33,2,766,2,0,2
9,7.4190193,10.5244411,1,1,1,34,1,733,2,0,2
2,3.3421286,6.6001195,1,1,1,27,1,433,2,0,1
11,3.3494394,6.646694,1,1,1,35,1,1150,0,0,2
9,3.259777,6.4291903,1,1,1,31,1,800,2,0,2
5,7.3215054,11.5190902,1,1,1,49,2,816,2,0,2
2,7.4833331,9.0666666,1,3,1,41,3,766,2,0,0
2,7.161013,4.4322372,1,3,1,35,1,766,2,0,2
13,5.2307533,11.4464958,1,1,0,27,2,916,2,2,1
5,7.0358433,4.8049884,1,3,1,37,2,1483,2,0,2
5,3.8797852,7.3481839,0,1,1,43,1,433,2,0,0
2,7.4534318,9.0722611,1,3,1,35,3,433,2,0,0
2,3.3004217,6.619215,1,1,1,34,3,766,2,0,2
2,3.3058805,6.6100133,1,1,0,30,2,433,2,0,2
8,3.3777256,6.5842139,1,1,1,30,2,650,0,0,2
3,7.5113568,9.1255927,0,1,1,33,3,433,0,2,2
8,3.5153278,6.4449181,0,1,1,35,3,1150,2,0,2
2,7.4853695,9.0549761,1,1,1,48,3,433,2,0,2
4,3.2258263,6.71504,1,3,1,47,3,816,2,0,2
2,3.8947718,7.3382038,1,3,1,40,3,433,2,0,2
5,7.0553898,8.9352973,1,1,1,36,1,816,2,0,2
2,7.6366627,7.4039218,1,1,1,33,1,766,2,0,2
2,3.6117229,6.6088749,1,1,1,33,1,766,2,0,0
11,7.4489327,10.5172644,1,1,1,37,1,1466,2,2,2
2,3.4370313,7.1848124,1,3,0,34,3,766,2,0,2
5,3.8338577,7.3842693,1,1,1,40,3,816,0,2,2
6,3.366888,6.5838011,1,1,1,45,2,816,2,0,2
12,3.9066,7.44045,0,1,0,39,2,1466,2,0,2
4,3.256355,6.665704,1,3,0,41,1,612,2,0,2
2,4.61952,8.4723117,0,1,0,33,2,766,2,0,2
2,4.8544943,7.1104346,1,1,0,29,2,766,2,0,0
2,7.0315505,4.8475044,1,1,0,36,3,433,2,0,1
2,3.3670765,6.685274,0,1,0,33,2,766,2,0,2
7,3.3113522,6.6659628,1,1,1,34,3,800,0,0,2
10,3.3491245,6.4435749,0,1,1,33,2,433,0,1,2
2,3.3581451,6.6181798,1,1,1,38,3,433,2,0,2
9,3.2666161,6.5494628,1,1,1,52,2,1150,2,0,2
2,3.5940836,6.469178,1,1,1,35,3,433,2,0,0
